Date,Station,Latitude,Longitude,Land,20_RZD,20_RZSM_band1,20_RZSM_band2,20_RZSM_band3,20_irri_calc,DOY_UTC,EA,ELEV,EMISS_C,EMISS_S,ETref,FAPAR,FVC,F_C,F_G,H_C,IGBP,INSITU_SM,LAI,LAYER,LEAF_WIDTH,LST,MASK,MASK_S3,P,PRday,PT_20_CWSI,PT_20_CWSI_gf,PT_20_ET_day,PT_20_ET_day_gf,PT_20_ETp_day,PT_20_ETp_day_gf,PT_20_G1,PT_20_H1,PT_20_H_C1,PT_20_I_day,PT_20_LE1,PT_20_LE_partition,PT_20_LE_partition_gf,PT_20_R_n1,PT_20_R_nl1,PT_20_R_ns1,PT_20_WD,PT_20_WD_gf,PT_20_delta_R_n1,PT_20_flag,PT_20_flag_gf,PT_20_irri_sp,REFL_band1,REFL_band2,REFL_band3,REFL_band4,REFL_band5,REFL_band6,REFL_band7,REFL_band8,REFL_band9,RHO_NIR_C,RHO_NIR_S,RHO_VIS_C,RHO_VIS_S,SDN,SDNday,TA,TAU_NIR,TAU_VIS,TIME_UTC,TSEB_PT_20_ET_day_gf_corr,TSEB_PT_20_LE_partition_gf_corr,TSEB_PT_20_flag_gf_corr,U,VZA,W_C,X_LAD
2018-01-01,2.04,55.97590000000001,9.0984,Agriculture,0.5770478248596191,32.715232849121094,25.26876640319824,23.80317115783692,0.0,1.0,8.258834838867188,46.0,0.9803863763809204,0.9729999899864196,0.364709198474884,0.6217783093452454,0.3956703543663025,1.0,0.8798297643661499,0.1500000059604644,12.0,0.2827916666666666,1.1423885822296145,0.0,0.0199999995529651,,3.0,0.0,981.7459716796876,7.327532768249512,,,,,,,,,,0.2284776866436004,,,,,,,,,,,,,1070.949951171875,1212.9000244140625,1048.800048828125,1617.550048828125,2557.75,2757.949951171875,2929.199951171875,742.7999877929688,603.7000122070312,0.2246864587068557,0.2170036286115646,0.0556268766522407,0.1350257694721222,20.08848571777344,11.54300022125244,278.0965881347656,0.1862655580043792,0.0133239664137363,8.850000381469727,0.364709198474884,0.0,400.0,10.815155029296877,,1.0,0.5
2018-01-01,2.05,55.9763,9.0967,Agriculture,0.3000000119209289,32.62421798706055,24.984514236450195,22.868831634521484,0.0,1.0,8.25930404663086,46.0,0.9900000095367432,0.9752410650253296,0.364709198474884,0.2229845523834228,0.0178342368453741,1.0,1.0,0.1500000059604644,12.0,0.29375,0.0364978499710559,0.0,0.0199999995529651,,1.7000000476837158,0.0,981.7862548828124,7.327532768249512,,1.0,,0.0,-0.2206385731697082,-0.2206385731697082,,,,0.0,,,,,,,,-0.2206385731697082,,,101.0,,1176.75,1171.800048828125,1316.75,1615.6500244140625,1795.8499755859375,1809.550048828125,2017.3499755859373,1627.75,1448.75,0.3897610604763031,0.1870062500238418,0.1409657299518585,0.1242646798491478,20.02834129333496,11.54300022125244,278.09930419921875,0.3618761897087097,0.0854370668530464,8.850000381469727,0.364709198474884,0.0,400.0,10.816357612609863,,1.0,0.5
2018-01-01,2.06,55.9785,9.0871,Agriculture,0.3000000119209289,31.44330596923828,24.28929710388184,22.92439842224121,0.0,1.0,8.259712219238281,46.0,0.9900000095367432,0.9729999899864196,0.3654287755489349,0.3130539059638977,0.0844381600618362,1.0,1.0,0.1500000059604644,12.0,0.2150416666666667,0.176551267504692,0.0,0.0199999995529651,,3.0,0.0,981.754150390625,7.357746124267578,,,,,,,,,,0.0353102535009384,,,,,,,,,,,,,1014.9500122070312,1051.1500244140625,1134.949951171875,1532.449951171875,1694.050048828125,1733.300048828125,1949.550048828125,829.9500122070312,684.5,0.2682898044586181,0.156690776348114,0.0609895922243595,0.1080356463789939,19.884429931640625,11.518484115600586,278.1006774902344,0.2326340675354004,0.0179972704499959,8.850000381469727,0.3654287755489349,0.0,400.0,10.819148063659668,,1.0,0.5
2018-01-01,2.07,55.94819999999999,9.0337,Agriculture,0.5504208207130432,38.41730499267578,31.54275131225586,25.84637451171875,0.0,1.0,8.260318756103516,41.0,0.9764354825019836,0.973779320716858,0.3743471205234527,0.5556696057319641,0.3649954497814178,1.0,0.8304427862167358,0.1500000059604644,12.0,0.2279583333333333,1.0480901002883911,0.0,0.0199999995529651,,2.299999952316284,0.0,982.4747924804688,7.456214427947998,,,,,,,,,,0.2096180170774459,,,,,,,,,,,,,1347.300048828125,1456.9000244140625,1444.050048828125,2031.5999755859373,2962.5,3161.64990234375,3428.5,1164.199951171875,874.75,0.2777231633663177,0.2267782390117645,0.0897111073136329,0.1431628167629242,20.006704330444336,11.758867263793944,278.1440124511719,0.2426155805587768,0.0419668704271316,8.850000381469727,0.3743471205234527,0.0,400.0,10.989903450012209,,1.0,0.5
2018-01-01,2.08,55.93979999999999,9.0337,Agriculture,0.3000000119209289,51.09193801879883,48.82949447631836,43.67794418334961,0.0,1.0,8.263789176940918,36.0,0.9704956412315368,0.9729999899864196,0.3806237578392029,0.7144097089767456,0.4247250556945801,1.0,0.7561950087547302,1.5,12.0,0.4484999999999999,1.1077429056167605,0.0,0.0199999995529651,,3.0,0.0,983.0337524414062,7.446764945983887,,,,,,,,,,0.2215485721826553,,,,,,,,,,,,,1285.1739501953125,1427.565185546875,1396.521728515625,2118.478271484375,3077.565185546875,3328.391357421875,3579.826171875,831.0869750976562,557.6087036132812,0.2173950672149658,0.25,0.0580662563443183,0.1500000059604644,19.88989448547364,11.826359748840332,278.1715393066406,0.1783983409404754,0.0153087945654988,8.850000381469727,0.3806237578392029,0.0,400.0,11.017862319946287,,1.0,0.5
2018-01-01,2.09,55.92819999999999,9.1153,Agriculture,0.4671920835971832,33.7264518737793,27.543800354003903,25.229692459106445,0.0,1.0,8.215970993041992,69.0,0.9847845435142516,0.973604142665863,0.3325673639774322,0.6760517954826355,0.4590287208557129,1.0,0.9348066449165344,2.0,6.0,0.6002083333333333,1.5196828842163086,0.0,0.0199999995529651,,2.299999952316284,0.0,978.5432739257812,7.2253923416137695,,,,,,,,,,0.3039344847202301,,,,,,,,,,,,,1405.9000244140625,1613.75,1509.300048828125,2317.39990234375,3626.10009765625,3873.5,4135.60009765625,986.4000244140624,809.0,0.2397099286317825,0.2361056506633758,0.0816280022263526,0.1398808807134628,21.98061752319336,11.95872688293457,277.9043884277344,0.2023052275180816,0.035498708486557,8.850000381469727,0.3325673639774322,0.0,400.0,10.96449851989746,,1.0,0.5
2018-01-01,2.1,55.9861,9.0907,Heath,0.3380787372589111,33.84537124633789,26.99176979064941,23.693584442138672,0.0,1.0,8.264972686767578,42.0,0.9805974960327148,0.9740350246429444,0.3707489967346191,0.5681362748146057,0.3025343716144562,1.0,0.8824685215950012,2.0,6.0,,0.7934030294418335,0.0,0.0199999995529651,,1.7000000476837158,0.0,982.1168823242188,7.359810829162598,,,,,,,,,,0.1586806029081344,,,,,,,,,,,,,863.8499755859375,812.0,733.2999877929688,1258.050048828125,1927.449951171875,2125.64990234375,2321.10009765625,1081.25,745.3499755859375,0.2788740992546081,0.2150000035762787,0.079806849360466,0.1375041157007217,19.10588836669922,11.45362663269043,278.12176513671875,0.2438747733831405,0.034098096191883,8.850000381469727,0.3707489967346191,0.0,400.0,10.788583755493164,,1.0,0.5
2018-01-01,2.11,55.9704,9.022500000000004,Heath,0.3000000119209289,45.6591796875,40.656681060791016,43.111114501953125,0.0,1.0,8.267126083374023,39.0,0.9844340085983276,0.973253846168518,0.3779491484165191,0.4465191662311554,0.0917230024933815,1.0,0.9304247498512268,2.0,6.0,0.7693478260869565,0.2222726345062255,0.0,0.0199999995529651,,2.299999952316284,0.0,982.6324462890624,7.507428169250488,,,,,,,,,,0.044454526156187,,,,,,,,,,,,,1272.75,1322.699951171875,1373.5999755859375,1780.4000244140625,2112.75,2260.75,2435.60009765625,1229.6500244140625,1006.7000122070312,0.2777231633663177,0.21182681620121,0.0796286463737487,0.1380998641252517,19.630447387695312,11.583860397338867,278.16290283203125,0.2426155805587768,0.0339635461568832,8.850000381469727,0.3779491484165191,0.0,400.0,10.930182456970217,,1.0,0.5
2018-01-01,3.01,55.88069999999999,9.0142,Agriculture,0.3215625286102295,38.45243453979492,30.87939643859864,27.72566032409668,0.0,1.0,8.233309745788574,52.0,0.9676000475883484,0.9744861721992492,0.3588873744010925,0.1236753463745117,0.1261020749807357,1.0,0.7200000286102295,0.1500000059604644,12.0,0.263875,0.3615891933441162,0.0,0.0199999995529651,,3.0,0.0,981.2138671875,7.426059246063232,,,,,,,,,,0.0723178386688232,,,,,,,,,,,,,1107.050048828125,1052.75,1146.6500244140625,1352.1500244140625,1390.699951171875,1416.8499755859375,1491.9000244140625,793.6500244140625,719.9500122070312,0.2506626844406128,0.1579672396183014,0.1166023313999176,0.1245988756418228,19.876049041748047,12.340174674987791,278.060302734375,0.2140994220972061,0.0646881684660911,8.850000381469727,0.3588873744010925,0.0,400.0,11.24248218536377,,1.0,0.5
2018-01-01,3.02,55.9354,8.9221,Agriculture,0.6626681089401245,32.66093063354492,24.67074012756348,19.309059143066406,0.0,1.0,8.2719144821167,28.0,0.9400286078453064,0.9726523160934448,0.3960177898406982,0.2012210339307785,0.4753812253475189,1.0,0.3753576576709747,0.1500000059604644,12.0,0.3065833333333333,1.463353991508484,0.0,0.0199999995529651,,1.399999976158142,0.0,983.8814086914062,7.69263744354248,,,,0.0,,,,,,0.2926702499389648,,,,,,,,,,,105.0,,1032.0,940.7999877929688,1107.0,1363.5999755859375,1390.800048828125,1491.5999755859375,1600.4000244140625,878.5999755859375,616.4000244140625,0.2615388929843902,0.1793380230665207,0.0694237798452377,0.0814898088574409,19.506711959838867,11.912793159484863,278.2528686523437,0.2257354259490966,0.0251410268247127,8.850000381469727,0.0,,400.0,11.223600387573242,,1.0,0.5
2018-01-01,3.03,55.9121,8.9462,Agriculture,0.3619330525398254,35.332550048828125,27.25497436523437,22.28180694580078,0.0,1.0,8.26152515411377,33.0,0.9553861021995544,0.9735525250434875,0.3871696293354034,0.2394871413707733,0.181209310889244,1.0,0.5673266053199768,0.1500000059604644,12.0,,0.4647896587848663,0.0,0.0199999995529651,,1.0,0.0,983.3197631835938,7.608757495880127,,1.0,,0.0,-0.2175782471895218,-0.2175782471895218,,,,0.0929579362273216,,,,,,,,-0.2175782471895218,,,105.0,,1546.050048828125,1580.199951171875,1688.699951171875,1980.199951171875,2106.449951171875,2255.85009765625,2456.550048828125,1660.949951171875,1376.300048828125,0.2890752851963043,0.1962124109268188,0.0878005623817443,0.1403336226940155,19.743284225463867,12.101075172424316,278.2059326171875,0.2548776268959045,0.0404152870178222,8.850000381469727,0.0,,400.0,11.252620697021484,,1.0,0.5
2018-01-01,3.04,55.9106,8.935700000000002,Agriculture,0.3033760786056518,43.268741607666016,35.260860443115234,33.1874885559082,0.0,1.0,8.265201568603516,30.0,0.9563937187194824,0.97255676984787,0.3917419612407684,0.3066299557685852,0.2347128093242645,1.0,0.5799214839935303,0.1500000059604644,12.0,0.2513333333333333,0.6264159679412842,0.0,0.0199999995529651,,1.0,0.0,983.7252807617188,7.632328033447266,,1.0,,0.0,-0.2176574468612671,-0.2176574468612671,,,,0.125283196568489,,,,,,,,-0.2176574468612671,,,105.0,,1260.5555419921875,1207.27783203125,1229.3333740234375,1560.611083984375,1930.388916015625,2023.3333740234373,2183.22216796875,1811.27783203125,1284.5555419921875,0.3378578424453735,0.2031011283397674,0.0789428651332855,0.1229922249913215,19.868633270263672,12.106494903564451,278.23114013671875,0.3068980872631073,0.0330386459827423,8.850000381469727,0.0,,400.0,11.27771282196045,,1.0,0.5
2018-01-01,3.05,55.90249999999999,8.9175,Agriculture,0.4914549589157104,35.13986587524414,27.29958915710449,22.45274543762207,0.0,1.0,8.256013870239258,38.0,0.957868218421936,0.9729999899864196,0.3822807371616363,0.5294024348258972,0.3457316160202026,1.0,0.5983527898788452,0.1500000059604644,12.0,0.2702083333333333,0.8491681218147278,0.0,0.0199999995529651,,1.3571428060531616,0.0,982.944580078125,7.663367748260498,,,,0.0,,,,,,0.16983363032341,,,,,,,,,,,105.0,,591.3928833007812,588.2857055664062,662.3571166992188,1097.892822265625,1442.5714111328125,1616.857177734375,1803.25,846.5714111328125,421.8928527832031,0.2315976470708847,0.1500000059604644,0.0524064376950264,0.0632580816745758,20.475828170776367,12.18543529510498,278.1932067871094,0.1937412023544311,0.0107800103724002,8.850000381469727,0.0,,400.0,11.34131145477295,,1.0,0.5
2018-01-01,3.06,55.9115,8.8831,Forest,0.3538453578948974,,,,0.0,1.0,8.25579833984375,39.0,0.9724635481834412,0.9736519455909728,0.3838309049606323,0.558992862701416,0.326063334941864,0.800000011920929,0.7807943224906921,10.0,3.0,0.1025416666666666,0.8735079169273376,0.0,0.050000000745058,,1.0,0.0,982.7672729492188,7.742368698120117,,1.0,,0.0,-0.0931906923651695,-0.0931906923651695,,,,0.1747015863656997,,,,,,,,-0.0931906923651695,,,105.0,,589.5555419921875,522.5555419921875,500.1666564941406,670.9444580078125,1181.1666259765625,1355.3333740234375,1471.9444580078125,607.888916015625,410.3333435058594,0.2656347155570984,0.2407960295677185,0.0716618224978447,0.1447087675333023,18.78546142578125,12.13889503479004,278.200439453125,0.2297604382038116,0.0273939166218042,8.850000381469727,0.0,,105.0,11.388641357421877,,2.0,1.0
2018-01-01,3.07,55.909600000000005,8.8536,Agriculture,0.4449700713157654,55.3588752746582,58.68976211547852,91.60240173339844,0.0,1.0,8.26834774017334,26.0,0.954075038433075,0.9729999899864196,0.4039303958415985,0.3664534091949463,0.2849343121051788,1.0,0.5509375333786011,0.1500000059604644,12.0,0.362125,0.7024948000907898,0.0,0.0199999995529651,,1.5,0.0,984.1849975585938,7.804991722106934,,,,0.0,,,,,,0.1404989659786224,,,,,,,,,,,105.0,,854.25,784.25,1115.25,1506.0,1622.0,1772.25,1995.75,1375.5,844.5,0.3466717004776001,0.1652607470750808,0.0914024263620376,0.0893609672784805,19.931997299194336,12.161978721618652,278.28924560546875,0.3162510097026825,0.0431683734059333,8.850000381469727,0.0,,400.0,11.468550682067873,,1.0,0.5
2018-01-01,3.08,55.87760000000001,9.2683,Agriculture,0.9221657514572144,35.66648483276367,29.76587677001953,25.656578063964844,0.0,1.0,8.182963371276855,89.0,0.9746601581573486,0.9729999899864196,0.3010647296905517,0.8013910055160522,0.6256111860275269,1.0,0.8082519173622131,0.1500000059604644,10.0,0.3240416666666667,2.0666189193725586,0.0,0.0199999995529651,,1.600000023841858,0.0,976.9808349609376,6.750990390777588,,,,0.0,,,,,,0.4132064282894134,,,,,,,,,,,103.0,,1003.2999877929688,1239.5,995.0999755859376,1919.0999755859373,3767.199951171875,4052.10009765625,4360.60009765625,1395.800048828125,812.5,0.222949594259262,0.25,0.0542694590985775,0.1500000059604644,21.387130737304688,12.524327278137209,277.7759704589844,0.1844267100095749,0.0123303616419434,8.850000381469727,0.0,,400.0,11.050212860107422,,1.0,0.5
2018-01-01,3.09,55.86089999999999,9.2945,Agriculture,0.567458987236023,30.164268493652344,23.7383041381836,21.418455123901367,0.0,1.0,8.160468101501465,100.0,0.9721459150314332,0.9729999899864196,0.286308079957962,0.7328805327415466,0.4230639040470123,1.0,0.7768232226371765,0.1500000059604644,12.0,0.2213333333333333,1.1081185340881348,0.0,0.0199999995529651,,1.600000023841858,0.0,975.1690063476562,6.645748138427734,,,,0.0,,,,,,0.2216236442327499,,,,,,,,,,,103.0,,875.2999877929688,1085.5999755859375,799.9000244140625,1596.5999755859375,2870.39990234375,3078.699951171875,3209.199951171875,1110.0999755859375,585.5999755859375,0.2204820960760116,0.25,0.0556758306920528,0.1500000059604644,23.83135223388672,12.732948303222656,277.66973876953125,0.1817599534988403,0.0135288266465067,8.850000381469727,0.0,,400.0,11.10466480255127,,1.0,0.5
2018-01-02,1.01,56.0193,9.1809,Heath,0.3000000119209289,27.24073028564453,26.76544570922852,21.525434494018555,0.0,2.0,7.549018383026123,59.0,0.9696496725082396,0.9729999899864196,0.0483938194811344,0.4713549613952636,0.17353156208992,1.0,0.7456212043762207,2.0,6.0,0.3551666666666666,0.3814412355422973,0.0,0.0199999995529651,277.1716003417969,1.0,1.0,994.7785034179688,0.3811723589897156,1.0,1.0,0.0,0.0,0.0219197105616331,0.0219197105616331,-4.558099746704102,-3.3030242919921875,5.162019729614258,0.0700150802731514,0.0,,,-7.861122131347656,-87.12623596191406,79.2651138305664,0.0219197105616331,0.0219197105616331,5.162019729614258,5.0,5.0,,994.7999877929688,992.2000122070312,1033.5999755859375,1395.5999755859375,1831.199951171875,1958.800048828125,2258.39990234375,1185.4000244140625,759.4000244140625,0.2363736480474472,0.1863463819026947,0.0526723638176918,0.1080172657966613,93.17325592041016,22.74441337585449,276.5628662109375,0.1988258808851242,0.0110097676515579,10.100000381469728,0.0,,400.0,6.841217041015625,10.359575271606444,1.0,0.5
2018-01-02,1.03,56.0283,9.1654,Heath,0.3000000119209289,27.21476936340332,26.98545837402344,21.91843032836914,0.0,2.0,7.540812492370605,68.0,0.981542706489563,0.9729999899864196,0.0416789352893829,0.6508891582489014,0.2252520471811294,1.0,0.894284188747406,2.0,6.0,0.4141666666666666,0.5123498439788818,0.0,0.0199999995529651,,3.0,0.0,993.5498046875,0.3928556144237518,,,,,,,,,,0.0874009802937507,,,,,,,,,,,,,960.7825927734376,904.0,967.7825927734376,1475.95654296875,2180.9130859375,2255.95654296875,2520.0869140625,748.3478393554688,463.3043518066406,0.2173950672149658,0.2164322286844253,0.0480177700519561,0.1064798682928085,93.58868408203124,22.68733596801757,276.5130310058594,0.1783983409404754,0.007342196535319,10.100000381469728,0.0416789352893829,0.0,400.0,6.842242240905762,,1.0,0.5
2018-01-02,1.04,56.07330000000001,9.3337,Forest,0.4626541137695312,,,,0.0,2.0,7.461400508880615,89.0,0.9833093285560608,0.9729999899864196,0.0072796544991433,0.8980075120925903,0.5253498554229736,0.800000011920929,0.9163662791252136,10.0,3.0,0.2362916666666666,1.49159836769104,0.0,0.050000000745058,,1.0,0.0,990.9052734375,0.2887778282165527,,1.0,,0.0,0.0258065555244684,0.0258065555244684,,,,0.1144626662135124,,,,,,,,0.0258065555244684,,,104.0,,443.0869445800781,354.478271484375,216.04347229003903,484.7391357421875,1311.6956787109375,1725.3477783203125,1821.521728515625,298.0,131.9130401611328,0.2176576256752014,0.25,0.0451591424643993,0.1500000059604644,89.67559051513672,22.95759963989257,276.2322998046875,0.1786873787641525,0.0051795099861919,10.100000381469728,0.0,,104.0,6.948246002197266,,2.0,1.0
